Order ID,Product ID,Product Category,Quantity,Unit Price,Total Price,Order Date,Customer ID,Payment Type,Order Status
07b1f464-424b-4533-bd3e-47b9f38023e9,807055e8-d128-4b13-9f4c-2d52fc7e11ef,Sports & Outdoors,5,£164.26,£821.28,17/05/2023,d093de07-cb35-4296-9df5-cce9c55028a0,PayPal,Completed
b0f330e2-662f-4d91-b115-f0135823fce3,0b11655a-b7f2-4e0f-ab20-7d1d18a9c43d,Electronics,2,£364.28,£728.56,03/07/2023,d67e5d3e-5961-46e1-957b-ee155b7a779e,Gift Card,Refunded
07ed0734-3c4c-48d3-8793-33b09314649e,ecc03e5d-c42c-4878-8af0-1bb24e31572f,Books,1,£251.35,£251.35,05/03/2023,50575c58-ec1e-489d-9e33-5d779017ddec,Credit Card,Refunded
e5decee5-923e-4e14-ae84-aa5fcadb4a65,56bfaa3e-968f-420e-9965-daf18d17d97d,Sports & Outdoors,4,£355.71,"£1,422.86",20/06/2023,37d1e272-b773-4fae-b811-7307ed28fbbb,Debit Card,Cancelled
179d73df-84da-4fed-9291-66f3eff7c2c2,bf730560-2504-4129-a2db-1ceafc93b91c,Clothing,1,£79.65,£79.65,10/10/2023,69626cc2-ac65-4227-beba-3d6230a542ee,PayPal,Completed
e0ffca15-cff6-49aa-96f1-1eaeb6c1a5f6,72e0843b-af06-4fce-ab7d-b4dd7ece938a,Sports & Outdoors,2,£24.57,£49.13,20/12/2023,670f6f00-8c09-45bd-8bba-2fc82c65d3fd,Gift Card,Cancelled
7f299495-aa56-4045-b676-3099e9d5d2dd,6a057fea-aea1-4bb5-ba59-81ec64854b0b,Home & Kitchen,4,£25.16,£100.65,30/12/2023,3ec747ff-b44f-4621-aab6-d69a67024444,PayPal,Pending
9ad1eee8-1148-4d82-80b6-b06f2c2af5ca,f1f24da1-4be5-476a-aa55-74c438627caa,Sports & Outdoors,5,£61.40,£307.02,09/07/2023,9f152501-0acb-4367-9885-79716d193cb7,Debit Card,Refunded
3c594b10-7230-4844-a90e-f5e22c29b06b,9bb6081d-e6a4-4209-9641-bb99ac353099,Beauty & Health,3,£438.11,"£1,314.32",29/10/2023,bc6cb670-fc96-4547-86bd-703773d57d66,PayPal,Completed
1e8f17d4-49f8-4df8-86c3-5fa899aa9d27,a07c23ad-46c4-4f74-9eff-0e543381c7a5,Books,3,£288.10,£864.31,16/10/2023,9213bc44-47e7-4b78-9b92-41d1736b6d97,Gift Card,Completed
d074b8f6-57fa-4f69-b659-1c469ee77f93,da065d73-a49c-491d-82d2-92230e2f1cc5,Clothing,5,£402.10,"£2,010.50",04/03/2023,649b9540-110e-4ac7-8bbd-cde98a1f5519,Gift Card,Cancelled
72c750c4-445b-4dd5-94eb-95b568f7fb7f,e16d1f51-0565-4bc0-95b8-167b3d2ebd47,Clothing,5,£328.78,"£1,643.90",11/07/2023,4a95cef1-b7ba-4667-b0d5-1d894cdab222,Debit Card,Completed
c1ec5b13-2bd1-4244-8cea-466ec77d1434,501fb5d6-8950-46cc-bf6b-bc117c724bc0,Clothing,2,£423.61,£847.21,05/06/2023,3abbd0cc-e7c1-4960-919e-0aed40ec34ff,PayPal,Completed
0923a8f4-8288-423b-94f4-6d4990d5d52f,265bd946-67da-4681-b354-6b15f969aa74,Books,1,£78.44,£78.44,11/09/2023,a5e41e63-4ea8-458a-a1bb-54c723674f2c,Debit Card,Pending
ef3d260a-7039-4bb3-b565-d84548290ae3,bd4a4441-37a2-439d-80b3-85954e7d8e23,Electronics,4,£327.86,"£1,311.45",15/04/2023,72beab65-db4a-4380-ae92-5cdacdb71fa1,Credit Card,Refunded
24e47b08-061e-4a28-8fe9-608b52106586,d796e3e9-a18a-4a04-8cf0-34329dd1e848,Electronics,3,£341.46,"£1,024.39",02/05/2023,25c26102-7cf2-43e9-9df9-943406652133,Gift Card,Refunded
7ced4d49-aee2-4377-bf05-606586a01254,b735d7a0-3d91-4852-96d0-78106d244a94,Books,3,£355.92,"£1,067.76",09/09/2023,2124bea7-cadf-423f-88cf-01468fba8c7f,Credit Card,Cancelled
7225d67d-94b1-47e2-8d6b-50f26702af93,9abcc000-1cbc-45d6-81c6-8a3e505f084a,Sports & Outdoors,3,£444.99,"£1,334.97",08/05/2023,0cf12307-660d-4f10-be73-f8e086f90c65,Gift Card,Cancelled
7db4e7a5-7eaa-4cfb-80c1-eeda1922d6a5,ce88616b-7655-404d-861b-0109b6215b8e,Home & Kitchen,4,£303.88,"£1,215.54",18/01/2023,763bdba8-3070-4c5a-9e12-3a9dc491644c,Gift Card,Cancelled
2d5e0126-1d71-4088-8dc8-6b7ab0cf9522,c355354e-526a-4979-b440-64ad45e08467,Books,2,£346.58,£693.16,13/07/2023,a8fd3bd3-bf4b-4d0a-ad5d-f1bc7f8d5c1d,PayPal,Refunded
b710f8c4-3061-4350-9613-1d2c6cee3386,6b279e34-c618-46dd-92c6-59af15614a17,Clothing,4,£382.15,"£1,528.62",24/03/2023,5f797e42-015e-4dc3-bfd2-e2c1d387cd9d,PayPal,Cancelled
f71ec28c-129f-4a41-b439-9047bd5ff639,9dcb3d13-a52d-4f21-bb40-27176930419d,Sports & Outdoors,2,£398.87,£797.73,06/05/2023,cd037027-4269-4b24-b172-38b2ca011632,PayPal,Completed
b2cd20f2-82b6-4531-a828-5a509f2cda06,c2ad94d0-8ed3-43fc-8853-e188339f9ca0,Electronics,5,£255.86,"£1,279.28",23/12/2023,98edbe03-4dec-417a-9dd7-6e653f60610c,Debit Card,Pending
304f98f1-ca03-4ede-91e1-225338475c97,f0bdde67-1dbd-4412-891c-513027dd487e,Beauty & Health,5,£113.46,£567.29,07/08/2023,57bd33fa-3a67-4bf0-8cfd-ff3088b6f159,Gift Card,Refunded
4aed776f-4286-42c7-abd0-b9b6cffdac7b,9b4b8924-22eb-4404-a9a9-cc9f9bce5b80,Electronics,2,£353.60,£707.19,12/04/2023,b8a93c66-6937-48e5-8b46-ae13a19083bd,Debit Card,Pending
93b94fe0-3a09-4c67-84a9-8f38c768c557,0ea67f81-d675-4f79-92cc-d0e8a3e7b919,Electronics,4,£258.59,"£1,034.34",30/07/2023,5c008ca7-f7d8-46a9-bc55-2615f410ecc9,Debit Card,Completed
d5c55086-5fa0-44f9-bbe0-97e85677f12c,075ec152-c16a-4fe2-85a1-e28f91459cf0,Books,2,£183.09,£366.18,14/03/2023,f415f16b-7f3a-49ec-a593-734395108db5,PayPal,Refunded
f24ad499-b3db-4c2c-a3f1-ef1f6455c679,7ce4e2f0-eea4-4544-beca-b8d8ec8f9b7f,Electronics,4,£298.63,"£1,194.53",11/12/2023,f1579f58-e487-45b1-a39f-36f0b58c125a,Gift Card,Pending
ad8c0cb8-d018-43d2-b6b2-28c61d7e61a1,b17d1b22-034e-49ff-9cd2-21b1e27cdd67,Electronics,4,£95.00,£380.00,09/12/2023,069ca594-3d96-4a75-80fa-43f4c6095851,PayPal,Refunded
bb39e74e-64be-423e-8400-e88e311302c6,a86ee046-81f9-4f8b-bba1-1aa6b46f2b7d,Home & Kitchen,1,£189.91,£189.91,03/02/2023,f7277247-62dd-4343-a254-4481bb8d99fb,PayPal,Completed
8928a4f3-6c26-4be7-8d48-bb6dc68d5f0d,8f0c829d-2c7e-4de2-afe1-dd349cdfac4a,Home & Kitchen,2,£455.92,£911.85,23/03/2023,450492b5-7f84-423a-ba75-502b1228258a,Gift Card,Completed
7139c18e-492e-4e27-b30b-6927eb34463c,f42f33da-40e3-4fb8-854d-e89386f7de9a,Clothing,1,£74.73,£74.73,26/01/2023,2cbed690-c40e-4b81-8a42-05f42063b5b3,PayPal,Refunded
d3fd807e-9603-4de6-8c75-35a3ebc66178,2c0f81f5-d17d-40b2-952d-f4b3f87059b0,Beauty & Health,2,£463.74,£927.49,25/11/2023,59770b11-4eeb-40ef-b86d-dfb74658c3d1,Gift Card,Cancelled
f23e0ad4-51f5-48fc-90b8-7a2515ee2f43,8676b1a1-d0a9-46bc-8c4c-5ad8786da838,Beauty & Health,2,£308.53,£617.06,25/03/2023,df19f2b6-03da-4e8e-842f-0cf491b490a3,PayPal,Refunded
25f6e570-25a3-4484-b71e-080fd64cef42,1798c713-ceae-4280-a559-ba6918c7949f,Electronics,2,£280.98,£561.97,13/11/2023,b1048b58-ed48-4247-8acb-a7d41f9eca9e,PayPal,Pending
0a1055db-220d-4fba-a31a-9556bef1f16e,f4800330-7655-4e63-af58-d95ef4a4e8b4,Clothing,2,£209.15,£418.30,10/04/2023,64020ebc-e133-480f-8c82-651344aa5bd1,PayPal,Cancelled
e7fc1f3f-d41a-428f-9d4a-484bb32238ca,7afbb796-df8d-4ed9-a5ff-0681d249eaa6,Books,5,£486.86,"£2,434.31",14/03/2023,533f27c7-e9b0-41be-bc64-f23c9844bc3c,PayPal,Cancelled
c8082a04-32a9-4aeb-bbf2-01f464ce6620,6cbcb5a8-38c0-4dc2-b83e-2a022f471718,Beauty & Health,5,£157.96,£789.79,02/08/2023,71948526-c14d-42b4-8887-e314b3d195ea,Debit Card,Cancelled
8a982bf7-a055-426b-95ab-2bad86046d72,69240607-f133-4925-8424-aee187945db2,Beauty & Health,5,£51.99,£259.97,17/07/2023,df6ac0e5-1c61-4895-9ebd-56a946563666,Gift Card,Pending
f2bc6adf-d769-41fa-a389-1decc0c8f93c,d5ed942b-23bc-43aa-a0d0-954e28039d52,Sports & Outdoors,1,£380.13,£380.13,24/10/2023,0fac11d4-9edf-4011-bbe0-b936deb42b7b,Gift Card,Cancelled
cf255ee3-e226-49b7-98d1-08516914cd8e,64d7ef5e-2053-4af3-bee0-814d5e0151d1,Sports & Outdoors,5,£429.69,"£2,148.45",30/11/2023,ac402546-f2cc-40fe-ae2a-4db3265dc333,Credit Card,Pending
b5fe6436-fcff-4445-8f99-b4bb4b368f39,39c60992-f181-4260-abb2-238f148b78ad,Clothing,2,£472.42,£944.85,21/11/2023,74631619-217e-406a-b727-15bfb76e3a78,Credit Card,Pending
f476fd52-c8ff-4926-bfcb-04d725df8ffb,e138614b-6111-481f-b6c9-f020d197dadd,Clothing,5,£272.85,"£1,364.24",15/05/2023,23f78072-c243-4dfa-bcbe-61864cf4b10b,Debit Card,Cancelled
fe8d85b3-50d8-4091-be45-802b030da93d,379328f8-6498-4e71-bb59-3990bd64c43e,Home & Kitchen,1,£476.70,£476.70,07/12/2023,b01d9b03-3e49-4358-b1b7-7d51b669c7b0,PayPal,Completed
8353b0f1-ae04-4733-b594-c0c6c14da3c3,78ebbe72-5afa-4547-95d0-7973e0f893db,Electronics,5,£24.19,£120.94,29/06/2023,b9335d6a-c24d-400c-9fbb-615f417d039d,Debit Card,Completed
8b71a720-006c-4890-8967-d2ec06ba2e7b,ae770a99-03fd-4017-a471-28ba27697f14,Electronics,4,£210.46,£841.84,04/03/2023,ca460d6c-659a-4c40-b0d6-33917757765e,PayPal,Pending
953acdb2-0607-4705-aa55-0705670fe929,414dc1ba-32ae-4916-a706-2fea8796b357,Electronics,3,£248.69,£746.08,28/10/2023,e85c56e4-6fba-4e63-993a-300f3a250e1d,PayPal,Refunded
fa11d7eb-ade0-4246-a6cd-ae9741a65818,214230a7-e830-4da4-b924-e56bdb7e7247,Electronics,2,£385.34,£770.67,11/04/2023,21007cf5-9352-4b5f-96d0-e7f71efb5a19,PayPal,Completed
53962583-c0fb-4029-b799-9f1f2e760cdc,aa0f7ac7-e3a4-47ff-8f41-7bfa3cde471e,Books,5,£158.63,£793.16,02/01/2023,7a661a48-0d87-49a8-97db-33af4c8bede7,Debit Card,Cancelled
4adeef7a-6e0e-4f28-951e-1722b857f936,05dbe2de-5c8f-4296-b3ea-b82427ef3b0a,Home & Kitchen,4,£319.65,"£1,278.62",09/05/2023,c4796075-5e00-4ebc-9838-4473ebd00ac8,Debit Card,Cancelled
f96654f4-0885-4d29-8e6e-a0931da83e87,d4021488-3855-4aee-a906-33fd6fed95d1,Books,4,£461.15,"£1,844.58",15/04/2023,f77fca7e-462f-43d9-8de8-b245295cf4c2,Debit Card,Refunded
ba3b67fe-c5d4-4450-b6b5-7001a5023e1d,eeaaea88-82e7-492a-84fa-d0f191621f60,Electronics,1,£88.32,£88.32,26/12/2023,0a344771-b27e-4614-b83a-d083267f2f50,Credit Card,Cancelled
ba73668e-6479-40c8-a0cf-236baec06440,e6b429d0-f46b-4adc-8e3b-baf48dc87fb9,Clothing,1,£385.98,£385.98,13/03/2023,c618d3ab-6cb2-438d-86bb-be72424d48ef,Credit Card,Refunded
3e698cb6-0bef-4050-8e68-d8fb0d7c1875,ee2c431b-07ea-4009-9534-d4169cf4faa8,Sports & Outdoors,2,£46.49,£92.99,31/12/2023,d3a82b9c-8681-4aa9-ae53-9bd4720be1c8,PayPal,Cancelled
91c45b7d-7918-4ef7-991b-5a9f4a563b2f,53a42fef-b9f9-4b98-a625-5206b6639a17,Books,3,£463.47,"£1,390.40",17/09/2023,85b19dc7-bb3d-495c-9177-041ad1fa3eb9,Debit Card,Cancelled
f1e3c619-aad7-433c-b074-575000c2971f,e4ccdf26-15bd-4286-ba53-b5380ad01e57,Electronics,1,£137.07,£137.07,05/04/2023,46452a94-0b03-42c2-9452-b636312e072f,Credit Card,Cancelled
10a2d7fd-dfda-48ec-b622-f06430607ab2,196fdcaf-0525-42d9-91ff-c6f088494c78,Books,2,£399.95,£799.90,03/12/2023,8407b851-1cc9-41bc-a238-13769af412a7,Debit Card,Completed
d5daf634-ce80-4e2d-bdfe-a8a36b9dcd29,72f03b74-d316-440a-98f6-d5da45f06115,Home & Kitchen,3,£250.89,£752.68,14/03/2023,51b7d47e-2d15-47db-9518-d4540034fb51,Debit Card,Refunded
4e112543-e157-4e4a-a07b-001f24315b80,8e9670b1-2830-4460-9156-8f174f9a05a1,Beauty & Health,4,£485.92,"£1,943.69",10/11/2023,3a83960b-dd14-40dd-a22e-3634de54eb80,Gift Card,Pending
98d475bd-c87a-4e1a-b123-f8d7b16a729e,e2f53da1-9304-4a4d-905a-25b1d553f580,Books,3,£491.67,"£1,475.00",13/02/2023,7e102780-446c-4a66-a9b3-16c2e4e971e2,Credit Card,Cancelled
f2a6a9ec-1714-4a46-ae60-27cf2d1b66c2,8b6f1438-a0a3-44b3-a4d1-2ae4043f2261,Clothing,3,£225.95,£677.86,27/01/2023,49b1b806-ebb0-40d1-b350-dc19e8ca0bc1,PayPal,Completed
f57c4705-8873-42e1-bfe7-dfea303c9c26,94c84ee2-29e7-4f6c-8078-3e6736543432,Home & Kitchen,1,£469.19,£469.19,26/06/2023,09ac0f00-7564-49b6-a51a-512c5565d863,Gift Card,Cancelled
692ffa42-5dfd-43da-bcea-83168f5d5085,671cf8eb-7e7e-43fa-b8ba-d5e4006abe9e,Beauty & Health,4,£101.11,£404.44,18/07/2023,ae51cd6c-b52c-40b5-b84d-f49bb0850e57,Credit Card,Cancelled
b2cedf50-0c28-4d1c-91d3-b667e6bff0c2,a12afb4b-088a-4426-9166-aeace586d4e5,Beauty & Health,2,£480.61,£961.22,11/08/2023,bbf31e55-bad9-43f3-8dbd-f33d43e4bb96,Gift Card,Refunded
c4fd589f-8a95-4aed-a225-6d1311186610,50105ced-77f4-4851-8069-96be4a9b476c,Sports & Outdoors,5,£355.93,"£1,779.67",03/11/2023,bd86b6cf-b67e-409a-944e-747d89eb021b,Gift Card,Cancelled
56dc91db-c93c-42ed-9647-a619ac381fa4,acbc0048-08e4-4fb8-8e23-3107a18475aa,Clothing,3,£334.23,"£1,002.70",29/03/2023,8507284d-fc75-49aa-90fe-8aa27dc26a6c,Gift Card,Completed
e7c00bff-8f33-4048-bee9-081aeeddf654,ed93c1a5-68be-46d8-b45e-a8c52ef97600,Clothing,4,£316.16,"£1,264.65",04/07/2023,bd265009-1218-4e1f-a894-76ce9c4c8b6f,Credit Card,Cancelled
1601e737-0ee8-4784-9eb8-46e7de69789b,c1c17660-d375-4e9f-a3b0-6f496aefd5df,Books,3,£403.57,"£1,210.72",01/11/2023,76a57b3d-ed59-473e-b251-9d7792d05e81,PayPal,Pending
b948610d-8363-4de5-b594-2c6982bfe418,ef1ccd3a-4f62-4406-bc1a-8ca8f3363a88,Clothing,1,£471.19,£471.19,30/08/2023,1042875d-7e25-495c-b7df-1c8f81caa6f5,Debit Card,Cancelled
22c2e8bd-887b-40c9-b90b-14e4d5735f80,0e463f29-1505-4e5e-b61f-1c406889ba30,Home & Kitchen,1,£15.36,£15.36,13/03/2023,e4025f6b-a853-4168-b075-59c665fbf3b6,PayPal,Cancelled
142384b3-83e3-45ec-a082-4da4b4006210,f927ea32-04d6-4933-b474-432b101e644f,Beauty & Health,1,£337.81,£337.81,19/11/2023,b6860fd0-21d0-471b-88b8-cc4ff5a59128,Credit Card,Completed
da454515-c8d5-4616-8cf4-8c010e3104d0,a9717b16-1bed-45c2-ae8c-ea54e02cf8ef,Sports & Outdoors,3,£254.92,£764.76,03/11/2023,70ac1e1f-7c57-4cce-a493-dce96d475938,Credit Card,Refunded
0090de9f-17d1-4c58-abdd-6ff891d36b41,56e89c07-873a-4660-b52d-469c1380a6b4,Clothing,1,£189.95,£189.95,02/10/2023,7b0a824f-3aac-455a-960e-0009ae826573,Gift Card,Pending
555a0e38-1ba1-4681-bcb4-816f2735dbf0,121965d1-784c-452c-ad07-9d1278ee1897,Clothing,4,£124.10,£496.41,12/10/2023,54d078f4-676e-484a-9ed9-1d33443f12bf,PayPal,Cancelled
24793957-0808-4b4a-abae-81e5193c79af,472ecd8c-3979-43ff-a3db-a27285f73e1f,Electronics,2,£228.67,£457.35,01/10/2023,7fa2e181-1f15-4cdc-aafd-6bfdf0276fa3,Gift Card,Cancelled
97007e67-4755-40f1-828b-f95ee5827f59,e51239e4-7701-4610-8f41-99f7f0ab5797,Beauty & Health,1,£108.13,£108.13,01/04/2023,56efb9fe-9853-4c47-af5a-27acd3ba3598,Credit Card,Pending
1646e2c8-4589-45ca-bc32-5a32e0e1738c,d86d19a2-a215-407f-be2b-71d3243f2cd2,Beauty & Health,2,£229.01,£458.03,14/02/2023,6403e5c3-84e2-490d-bda9-2fe966fe7b05,PayPal,Cancelled
77f1bb4b-8301-4749-ae52-0db959d608b4,0b45e762-eec0-4bf9-b9a6-e13ef054d1ba,Sports & Outdoors,5,£257.38,"£1,286.88",19/07/2023,b95a5bc3-5f57-4e24-b820-3cb60c06e93e,PayPal,Pending
95f331b8-39dc-478d-bf01-534599fdda68,41f0c5d5-8854-4342-adb8-b3771edbb622,Books,3,£478.08,"£1,434.24",21/10/2023,3202d7b2-a5fe-4b85-b331-4c20eeb983d3,Debit Card,Completed
72d5faf5-3ffe-4b36-9335-efa395576f7a,5b1a54e9-420f-48c4-b06d-93ff10cbe99e,Books,2,£371.01,£742.01,17/05/2023,a86eb4cd-4dab-49c6-8545-712464407316,Credit Card,Pending
71662b02-13d6-4982-b4cd-266d877ebbf9,2d80f33a-b86b-4334-87fb-e17df82ff739,Books,5,£39.05,£195.27,19/02/2023,c626e51a-fb09-4839-9a1b-4ce17c872e2e,Debit Card,Refunded
790bef3c-93b9-4027-9f24-92a41ea9aec1,c76f8c21-c013-440f-9f85-e93ea22b78e7,Home & Kitchen,4,£468.50,"£1,873.98",19/07/2023,0892559e-b029-4cb5-90ca-d47f4178e1dc,Debit Card,Pending
2ac98a81-2556-45aa-9075-5eb5d79f0b62,a4f0d2d3-c6c1-479e-a48f-7c50f79f4574,Home & Kitchen,1,£162.42,£162.42,29/06/2023,9823b32f-9af3-4fa6-80ca-9a133c7fa8df,Debit Card,Refunded
df942135-516b-431a-892e-707c1f1999ee,f5108b30-883e-4c87-9cb8-800b0a5af59b,Clothing,2,£16.40,£32.79,08/08/2023,aa6973b4-b491-42dc-9eb3-5f683771cb49,Gift Card,Completed
e2953fb8-ccb5-4808-af79-4386da0803d5,568f385c-e46c-4a87-90ec-6fc55a2655b3,Sports & Outdoors,4,£88.86,£355.42,01/08/2023,7faccb14-523f-4225-a79d-0bbab6c922f9,Debit Card,Completed
89bfac00-a69c-410c-bdf3-42f800ff305a,38581cc4-8292-4a32-b630-a0f9e90adbb5,Electronics,5,£424.54,"£2,122.69",22/11/2023,2b513cfd-ac9e-4adf-875b-f873ebf36861,Debit Card,Refunded
66553626-77ce-4d4b-b492-deecef10e520,66b17965-c010-4a2e-b47d-b2412e61e062,Electronics,1,£150.54,£150.54,04/03/2023,7a16d492-7a8c-4ab2-8c45-dbfa1b42e149,PayPal,Completed
e9711397-fb92-4a9d-8cee-bc931f872c25,d3fe5e8c-e6cd-410f-892d-e9ee94b6f7c7,Home & Kitchen,1,£66.89,£66.89,02/01/2023,0e2263d5-6f69-4b00-aacb-f1cfd3c5ef19,PayPal,Cancelled
c092722c-5204-47ec-97fe-9cace5bfb54c,06755a4a-0b99-42ca-a91a-440d13883213,Sports & Outdoors,4,£380.57,"£1,522.29",27/08/2023,523ed59f-e11d-47a8-bbcd-64e6d2fbabfe,Gift Card,Completed
c817cc69-4ff3-4a8d-b408-163fe7f133fc,94221046-6fad-4c5a-aad2-a7cb586dae22,Electronics,1,£390.90,£390.90,17/11/2023,bfd2c758-e43e-471f-a6b8-8b3b47c9b700,Credit Card,Pending
33a9c7e5-7217-4fe9-95a8-19f6055dd581,1517dd5c-6837-41a9-be73-0318b984f862,Clothing,3,£218.58,£655.75,05/10/2023,57cc7fc1-32f4-48d6-885c-ff4a749c39e9,Gift Card,Pending
6b6d27a6-60d2-41b7-86c2-a7453d50995c,5da76251-b3a5-44b5-b2d7-a7f95f2b6e20,Beauty & Health,3,£95.82,£287.45,12/10/2023,fde7d661-c61e-4c9c-840a-80a060af17c6,PayPal,Refunded
b7756950-b305-4cf3-9e67-2aef9550c02d,bd8535ca-6092-4a86-9813-20c1dd70e335,Electronics,3,£212.47,£637.42,14/03/2023,42305c96-5dbf-4804-a79c-7a5928d7daa5,PayPal,Refunded
d9de035b-6f9b-4a02-8d99-23131bc0fe59,f6eff849-8eb2-4193-b02c-8be3d9d0c081,Sports & Outdoors,4,£30.53,£122.11,11/12/2023,75fcb900-0a96-4c45-bdb2-10666f3e367f,Credit Card,Completed
d5ee859a-a1d2-4234-b633-302d5a6ac6fd,d232bc28-6085-4543-a652-53e0b3fce1d8,Clothing,4,£186.13,£744.52,07/11/2023,9230c647-c2df-4975-9f88-53840e28e5ad,Gift Card,Completed
2679f579-5db9-4c76-8b23-88babcd9141c,b5b8b241-a829-423d-86bb-aa764f596ae5,Books,4,£92.36,£369.44,19/12/2023,1a64b590-512c-420a-ad03-68d971e7c164,Gift Card,Completed
2523e855-e2e9-4f5f-887d-1f4fca55e7e0,41c0032e-1a0f-465d-9e8e-3f1f0e9a167b,Books,3,£151.66,£454.99,30/01/2023,51907f90-9d12-42c2-9293-1593b149b1f4,Debit Card,Cancelled
dc060c72-7d5e-446d-b888-6b5d16b85978,ace86642-51d5-4517-81b2-494ffff966b4,Beauty & Health,1,£158.10,£158.10,11/03/2023,1a875932-7486-44ad-afc2-2219937eefa8,Debit Card,Cancelled
fa4363ac-7ec7-408f-87e3-323adabeea40,d4f02f39-fb3b-491c-b5c5-3aa89ba97792,Sports & Outdoors,5,£184.52,£922.62,14/12/2023,7f239d96-4a3e-46e0-85f7-18577fdfa1ab,Credit Card,Cancelled
0534ce33-7a05-44ad-b141-0838201d6c82,4409c71e-3ec6-4650-9fec-7c487d8c2fb8,Sports & Outdoors,3,£266.38,£799.14,19/06/2023,b002f68b-d89b-45af-986a-afe4bf1b2c40,PayPal,Pending
8751a8a4-f101-4c0d-a539-a04c1de47728,5831dce5-0bf9-4626-b301-f789be776dd7,Sports & Outdoors,1,£115.65,£115.65,03/02/2023,ea5c8743-449a-45fd-9bf7-1e2feabb4d8f,Gift Card,Refunded
5f533f36-7a35-4118-82b9-96c42bfc856c,ec055c96-1f9d-45dc-8133-21f836af0737,Beauty & Health,3,£470.82,"£1,412.46",24/02/2023,5971188b-9157-4107-a74b-1c1f074c4ac5,PayPal,Refunded
28ce32ab-f894-44e3-88bc-ffa2282684f3,3dc8b3ed-dc36-44f4-b8f7-53419984f89a,Home & Kitchen,5,£38.79,£193.94,15/09/2023,df8ba912-d0d9-4bc1-966a-8fcb8f324657,Gift Card,Refunded
a81138a2-3e89-454e-8176-b0aa3300ab4e,19885ec7-1322-4926-97e9-066f7bd7a165,Home & Kitchen,2,£47.23,£94.46,10/09/2023,90269add-6804-4449-92fa-ef91238ca9f1,Gift Card,Refunded
3394d3b7-d358-4a30-9d50-e3ddba12baac,87c2c253-bf88-4d07-846e-e1eec954d254,Sports & Outdoors,5,£425.61,"£2,128.04",25/02/2023,9ae4bd48-abe3-41ce-b5fa-2ddfb6994eed,Credit Card,Pending
5404d571-f6df-4fdb-886e-4e7fc81b1977,682286fd-df81-4f61-87ae-c2b1fc1c497d,Sports & Outdoors,1,£460.37,£460.37,17/10/2023,edcdbda3-441a-4c63-9ff6-0e287f5bfa54,Gift Card,Completed
1ed19a10-8e80-44ed-9732-f5adb842fedd,b0dbe37d-2af8-4987-8258-d359a5dbe39d,Home & Kitchen,3,£49.08,£147.25,20/09/2023,102faa7f-2a2f-490a-958b-cab151a956f4,PayPal,Completed
5f8a37a2-835e-42e6-a8cd-15dabc5817ea,5c7001a7-7d3e-42d2-a55f-22cf483f35db,Beauty & Health,5,£330.00,"£1,650.02",06/11/2023,22a9117f-b590-45ff-ba4c-29fdd19bb22b,Gift Card,Completed
d8132188-ecdb-49f0-98f0-7c404f9a0f2d,ec68562c-7a85-4edc-b4a4-3a19c26bb82b,Sports & Outdoors,3,£453.97,"£1,361.90",30/12/2023,624d836b-ebe0-4fb5-a90b-c695e992c10d,PayPal,Pending
9a7cf0e8-4d23-4c2f-97e3-945b85ca0300,7f26c6e0-095f-49aa-8f45-81d2714ec5ad,Books,5,£46.30,£231.49,28/05/2023,52fedfb8-1264-4f2b-a519-96e256acdcff,Gift Card,Cancelled
caa8a4ea-9a04-415f-9a94-19e9bff2c800,31359da3-eb79-436c-9d01-5c6328968c48,Home & Kitchen,4,£46.26,£185.06,10/02/2023,eed915e4-0efb-4b7a-ac1f-b499906d7a6f,Gift Card,Cancelled
a9542b56-cd37-4e04-8293-7f944b23f031,f81aabb3-8465-4975-ac3b-8fea4a48980d,Clothing,4,£157.39,£629.55,09/12/2023,a2ee07d0-8cac-477a-a219-fa5aabb6fe84,Credit Card,Refunded
fb0e0001-31a3-47ef-a4e4-0295d169ca8d,4528ad8a-8a27-4183-be92-1a5f2278729e,Beauty & Health,4,£117.67,£470.68,23/12/2023,fedb5acc-edd1-47f7-a361-9e66639c8382,Debit Card,Pending
c4bda91b-e806-434d-9af9-04892c2cea63,c1ec7c41-17ef-49fe-9fdb-fd5ea2e7bcf8,Beauty & Health,3,£145.67,£437.02,16/01/2023,e2b43be7-3fbc-4351-968b-8a9e4340bd4a,Debit Card,Refunded
7860cc20-76d1-445e-90c9-e1710df5f619,ace87a9c-ba0f-483a-ad0a-394eb62c8b36,Books,5,£235.14,"£1,175.71",24/10/2023,40a158ab-1840-4a65-bee5-4a87f8b85dba,Gift Card,Cancelled
d0da3629-f103-4925-8d15-eb621468c583,5d5f73cf-5b6a-490d-90eb-86e670b274aa,Home & Kitchen,4,£442.79,"£1,771.16",11/03/2023,8a615ae5-bb5e-407e-93e2-abd58339fd50,Credit Card,Pending
cdc36516-7cc5-4ddb-93b1-9ebbdf6159a3,431373c3-7445-4914-8436-dbb96d9fa816,Electronics,2,£345.89,£691.78,17/04/2023,a9451122-759f-47a3-a1bd-1b68d3abb17d,Debit Card,Pending
9a86dcb5-b793-4ea7-b3be-7649e8589810,56340116-62fd-4ec9-9b63-678aa53d8611,Beauty & Health,5,£428.84,"£2,144.22",11/11/2023,2f29d17e-e6bc-4b3e-93c6-bb4cae0f68a7,PayPal,Refunded
