product_id,store_id,date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2,promo_discount_type_2
P0658,S0082,02/01/17,0,0,4,24.5,PR14,,PR03,,,
P0658,S0083,02/01/17,1,20.76,0,24.5,PR14,,PR03,,,
P0658,S0084,02/01/17,0,0,2,24.5,PR14,,PR03,,,
P0658,S0085,02/01/17,2,41.53,5,24.5,PR14,,PR03,,,
P0658,S0087,02/01/17,1,20.76,0,24.5,PR14,,PR03,,,
P0658,S0088,02/01/17,0,0,3,24.5,PR14,,PR03,,,
P0658,S0091,02/01/17,0,0,4,24.5,PR14,,PR03,,,
P0658,S0094,02/01/17,0,0,7,24.5,PR14,,PR03,,,
P0658,S0096,02/01/17,0,0,4,24.5,PR14,,PR03,,,
P0658,S0102,02/01/17,0,0,3,24.5,PR14,,PR03,,,
P0658,S0103,02/01/17,0,0,6,24.5,PR14,,PR03,,,
P0658,S0104,02/01/17,0,0,3,24.5,PR14,,PR03,,,
P0658,S0105,02/01/17,0,0,4,24.5,PR14,,PR03,,,
P0658,S0106,02/01/17,0,0,5,24.5,PR14,,PR03,,,
P0658,S0107,02/01/17,0,0,6,24.5,PR14,,PR03,,,
P0658,S0108,02/01/17,0,0,6,24.5,PR14,,PR03,,,
P0658,S0110,02/01/17,0,0,4,24.5,PR14,,PR03,,,
P0658,S0113,02/01/17,1,20.76,3,24.5,PR14,,PR03,,,
P0658,S0115,02/01/17,2,41.53,0,24.5,PR14,,PR03,,,
P0658,S0117,02/01/17,1,20.76,6,24.5,PR14,,PR03,,,
P0658,S0122,02/01/17,0,0,4,24.5,PR14,,PR03,,,
P0658,S0123,02/01/17,2,41.53,5,24.5,PR14,,PR03,,,
P0658,S0125,02/01/17,1,20.76,0,24.5,PR14,,PR03,,,
P0658,S0126,02/01/17,2,41.53,3,24.5,PR14,,PR03,,,
P0658,S0132,02/01/17,0,0,3,24.5,PR14,,PR03,,,
P0658,S0137,02/01/17,0,0,1,24.5,PR14,,PR03,,,
P0658,S0138,02/01/17,1,20.76,1,24.5,PR14,,PR03,,,
P0658,S0139,02/01/17,0,0,2,24.5,PR14,,PR03,,,
P0658,S0144,02/01/17,0,0,3,24.5,PR14,,PR03,,,
P0660,S0001,02/01/17,0,0,5,4.95,PR14,,PR03,,,
P0660,S0002,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0004,02/01/17,1,4.58,3,4.95,PR14,,PR03,,,
P0660,S0008,02/01/17,0,0,6,4.95,PR14,,PR03,,,
P0660,S0010,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0012,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0013,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0015,02/01/17,2,9.17,2,4.95,PR14,,PR03,,,
P0660,S0020,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0022,02/01/17,0,0,5,4.95,PR14,,PR03,,,
P0660,S0023,02/01/17,0,0,9,4.95,PR14,,PR03,,,
P0660,S0024,02/01/17,1,4.58,2,4.95,PR14,,PR03,,,
P0660,S0031,02/01/17,2,9.17,41,4.95,PR14,,PR03,,,
P0660,S0035,02/01/17,0,0,5,4.95,PR14,,PR03,,,
P0660,S0038,02/01/17,1,4.58,16,4.95,PR14,,PR03,,,
P0660,S0040,02/01/17,0,0,5,4.95,PR14,,PR03,,,
P0660,S0043,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0045,02/01/17,0,0,4,4.95,PR14,,PR03,,,
P0660,S0049,02/01/17,1,4.58,2,4.95,PR14,,PR03,,,
P0660,S0050,02/01/17,0,0,5,4.95,PR14,,PR03,,,
P0660,S0051,02/01/17,0,0,12,4.95,PR14,,PR03,,,
P0660,S0052,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0055,02/01/17,0,0,15,4.95,PR14,,PR03,,,
P0660,S0056,02/01/17,1,4.58,5,4.95,PR14,,PR03,,,
P0660,S0058,02/01/17,0,0,6,4.95,PR14,,PR03,,,
P0660,S0062,02/01/17,0,0,5,4.95,PR14,,PR03,,,
P0660,S0063,02/01/17,0,0,5,4.95,PR14,,PR03,,,
P0660,S0065,02/01/17,0,0,16,4.95,PR14,,PR03,,,
P0660,S0066,02/01/17,0,0,13,4.95,PR14,,PR03,,,
P0660,S0067,02/01/17,0,0,2,4.95,PR14,,PR03,,,
P0660,S0070,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0073,02/01/17,0,0,6,4.95,PR14,,PR03,,,
P0660,S0078,02/01/17,0,0,4,4.95,PR14,,PR03,,,
P0660,S0082,02/01/17,0,0,4,4.95,PR14,,PR03,,,
P0660,S0083,02/01/17,0,0,2,4.95,PR14,,PR03,,,
P0660,S0084,02/01/17,0,0,6,4.95,PR14,,PR03,,,
P0660,S0087,02/01/17,1,4.58,4,4.95,PR14,,PR03,,,
P0660,S0088,02/01/17,1,4.58,4,4.95,PR14,,PR03,,,
P0660,S0091,02/01/17,0,0,2,4.95,PR14,,PR03,,,
P0660,S0093,02/01/17,0,0,5,4.95,PR14,,PR03,,,
P0660,S0094,02/01/17,0,0,4,4.95,PR14,,PR03,,,
P0660,S0095,02/01/17,2,9.17,7,4.95,PR14,,PR03,,,
P0660,S0096,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0097,02/01/17,2,9.17,3,4.95,PR14,,PR03,,,
P0660,S0102,02/01/17,0,0,6,4.95,PR14,,PR03,,,
P0660,S0104,02/01/17,0,0,7,4.95,PR14,,PR03,,,
P0660,S0107,02/01/17,0,0,8,4.95,PR14,,PR03,,,
P0660,S0108,02/01/17,0,0,1,4.95,PR14,,PR03,,,
P0660,S0110,02/01/17,1,4.58,20,4.95,PR14,,PR03,,,
P0660,S0113,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0115,02/01/17,0,0,4,4.95,PR14,,PR03,,,
P0660,S0117,02/01/17,0,0,6,4.95,PR14,,PR03,,,
P0660,S0122,02/01/17,0,0,4,4.95,PR14,,PR03,,,
P0660,S0123,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0125,02/01/17,0,0,4,4.95,PR14,,PR03,,,
P0660,S0126,02/01/17,0,0,8,4.95,PR14,,PR03,,,
P0660,S0131,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0132,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0660,S0137,02/01/17,0,0,6,4.95,PR14,,PR03,,,
P0660,S0138,02/01/17,0,0,1,4.95,PR14,,PR03,,,
P0660,S0139,02/01/17,1,4.58,2,4.95,PR14,,PR03,,,
P0660,S0142,02/01/17,0,0,2,4.95,PR14,,PR03,,,
P0660,S0144,02/01/17,0,0,3,4.95,PR14,,PR03,,,
P0661,S0048,02/01/17,1,2.54,0,,PR14,,PR03,,,
P0662,S0001,02/01/17,0,0,24,16.9,PR14,,PR03,,,
P0662,S0008,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0012,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0013,02/01/17,0,0,24,16.9,PR14,,PR03,,,
P0662,S0020,02/01/17,0,0,10,16.9,PR14,,PR03,,,
P0662,S0023,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0024,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0038,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0040,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0043,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0050,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0051,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0055,02/01/17,0,0,24,16.9,PR14,,PR03,,,
P0662,S0056,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0062,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0066,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0070,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0085,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0088,02/01/17,0,0,11,16.9,PR14,,PR03,,,
P0662,S0094,02/01/17,0,0,24,16.9,PR14,,PR03,,,
P0662,S0097,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0102,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0104,02/01/17,0,0,8,16.9,PR14,,PR03,,,
P0662,S0108,02/01/17,0,0,33,16.9,PR14,,PR03,,,
P0662,S0110,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0115,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0122,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0662,S0125,02/01/17,0,0,8,16.9,PR14,,PR03,,,
P0662,S0138,02/01/17,0,0,12,16.9,PR14,,PR03,,,
P0663,S0001,02/01/17,7,21.06,25,3.25,PR14,,PR03,,,
P0663,S0002,02/01/17,0,0,13,3.25,PR14,,PR03,,,
P0663,S0004,02/01/17,0,0,9,3.25,PR14,,PR03,,,
P0663,S0006,02/01/17,0,0,21,3.25,PR14,,PR03,,,
P0663,S0008,02/01/17,0,0,26,3.25,PR14,,PR03,,,
P0663,S0010,02/01/17,2,6.02,26,3.25,PR14,,PR03,,,
P0663,S0012,02/01/17,0,0,33,3.25,PR14,,PR03,,,
P0663,S0013,02/01/17,0,0,13,3.25,PR14,,PR03,,,
P0663,S0015,02/01/17,2,6.02,8,3.25,PR14,,PR03,,,
P0663,S0018,02/01/17,1,3.01,49,3.25,PR14,,PR03,,,
P0663,S0019,02/01/17,1,3.01,42,3.25,PR14,,PR03,,,
P0663,S0020,02/01/17,2,6.02,28,3.25,PR14,,PR03,,,
P0663,S0022,02/01/17,7,21.06,3,3.25,PR14,,PR03,,,
P0663,S0023,02/01/17,0,0,19,3.25,PR14,,PR03,,,
P0663,S0024,02/01/17,0,0,36,3.25,PR14,,PR03,,,
P0663,S0025,02/01/17,0,0,15,3.25,PR14,,PR03,,,
P0663,S0026,02/01/17,0,0,29,3.25,PR14,,PR03,,,
P0663,S0027,02/01/17,0,0,13,3.25,PR14,,PR03,,,
P0663,S0031,02/01/17,0,0,44,3.25,PR14,,PR03,,,
P0663,S0035,02/01/17,0,0,7,3.25,PR14,,PR03,,,
P0663,S0038,02/01/17,1,3.01,35,3.25,PR14,,PR03,,,
P0663,S0040,02/01/17,0,0,10,3.25,PR14,,PR03,,,
P0663,S0041,02/01/17,0,0,13,3.25,PR14,,PR03,,,
P0663,S0043,02/01/17,0,0,4,3.25,PR14,,PR03,,,
P0663,S0044,02/01/17,2,6.02,33,3.25,PR14,,PR03,,,
P0663,S0045,02/01/17,0,0,27,3.25,PR14,,PR03,,,
P0663,S0049,02/01/17,1,3.01,63,3.25,PR14,,PR03,,,
P0663,S0050,02/01/17,1,3.01,22,3.25,PR14,,PR03,,,
P0663,S0051,02/01/17,1,3.01,37,3.25,PR14,,PR03,,,
P0663,S0052,02/01/17,1,3.01,14,3.25,PR14,,PR03,,,
P0663,S0055,02/01/17,0,0,23,3.25,PR14,,PR03,,,
P0663,S0056,02/01/17,0,0,40,3.25,PR14,,PR03,,,
P0663,S0058,02/01/17,0,0,21,3.25,PR14,,PR03,,,
P0663,S0060,02/01/17,1,3.01,41,3.25,PR14,,PR03,,,
P0663,S0062,02/01/17,0,0,80,3.25,PR14,,PR03,,,
P0663,S0063,02/01/17,1,3.01,1,3.25,PR14,,PR03,,,
P0663,S0065,02/01/17,4,12.04,18,3.25,PR14,,PR03,,,
P0663,S0066,02/01/17,1,3.01,13,3.25,PR14,,PR03,,,
P0663,S0067,02/01/17,0,0,17,3.25,PR14,,PR03,,,
P0663,S0070,02/01/17,1,3.01,20,3.25,PR14,,PR03,,,
P0663,S0072,02/01/17,2,6.02,0,,PR14,,PR03,,,
P0663,S0073,02/01/17,0,0,24,3.25,PR14,,PR03,,,
P0663,S0078,02/01/17,0,0,50,3.25,PR14,,PR03,,,
P0663,S0082,02/01/17,1,3.01,42,3.25,PR14,,PR03,,,
P0663,S0083,02/01/17,0,0,22,3.25,PR14,,PR03,,,
P0663,S0084,02/01/17,0,0,11,3.25,PR14,,PR03,,,
P0663,S0085,02/01/17,5,15.05,64,3.25,PR14,,PR03,,,
P0663,S0087,02/01/17,0,0,19,3.25,PR14,,PR03,,,
P0663,S0088,02/01/17,0,0,26,3.25,PR14,,PR03,,,
P0663,S0090,02/01/17,0,0,16,3.25,PR14,,PR03,,,
P0663,S0091,02/01/17,0,0,16,3.25,PR14,,PR03,,,
P0663,S0093,02/01/17,0,0,15,3.25,PR14,,PR03,,,
P0663,S0094,02/01/17,0,0,26,3.25,PR14,,PR03,,,
P0663,S0095,02/01/17,3,9.03,69,3.25,PR14,,PR03,,,
P0663,S0096,02/01/17,0,0,5,3.25,PR14,,PR03,,,
P0663,S0097,02/01/17,0,0,30,3.25,PR14,,PR03,,,
P0663,S0102,02/01/17,0,0,3,3.25,PR14,,PR03,,,
P0663,S0103,02/01/17,0,0,22,3.25,PR14,,PR03,,,
P0663,S0104,02/01/17,0,0,13,3.25,PR14,,PR03,,,
P0663,S0105,02/01/17,0,0,25,3.25,PR14,,PR03,,,
P0663,S0106,02/01/17,0,0,11,3.25,PR14,,PR03,,,
P0663,S0107,02/01/17,1,3.01,25,3.25,PR14,,PR03,,,
P0663,S0108,02/01/17,0,0,20,3.25,PR14,,PR03,,,
P0663,S0110,02/01/17,0,0,22,3.25,PR14,,PR03,,,
P0663,S0113,02/01/17,0,0,55,3.25,PR14,,PR03,,,
P0663,S0115,02/01/17,1,3.01,42,3.25,PR14,,PR03,,,
P0663,S0117,02/01/17,0,0,4,3.25,PR14,,PR03,,,
P0663,S0121,02/01/17,1,3.01,0,,PR14,,PR03,,,
P0663,S0122,02/01/17,0,0,25,3.25,PR14,,PR03,,,
P0663,S0123,02/01/17,2,6.02,14,3.25,PR14,,PR03,,,
P0663,S0125,02/01/17,0,0,23,3.25,PR14,,PR03,,,
P0663,S0126,02/01/17,0,0,139,3.25,PR14,,PR03,,,
P0663,S0127,02/01/17,0,0,20,3.25,PR14,,PR03,,,
P0663,S0131,02/01/17,0,0,17,3.25,PR14,,PR03,,,
P0663,S0132,02/01/17,0,0,5,3.25,PR14,,PR03,,,
P0663,S0137,02/01/17,0,0,11,3.25,PR14,,PR03,,,
P0663,S0138,02/01/17,0,0,20,3.25,PR14,,PR03,,,
P0663,S0139,02/01/17,2,6.02,11,3.25,PR14,,PR03,,,
P0663,S0142,02/01/17,0,0,55,3.25,PR14,,PR03,,,
P0663,S0144,02/01/17,1,3.01,47,3.25,PR14,,PR03,,,
P0664,S0001,02/01/17,3,3.47,27,1.25,PR14,,PR03,,,
P0664,S0002,02/01/17,0,0,41,1.25,PR14,,PR03,,,
P0664,S0003,02/01/17,2,2.31,25,1.25,PR14,,PR03,,,
P0664,S0004,02/01/17,0,0,17,1.25,PR14,,PR03,,,
P0664,S0006,02/01/17,1,1.16,21,1.25,PR14,,PR03,,,
P0664,S0008,02/01/17,0,0,24,1.25,PR14,,PR03,,,
P0664,S0009,02/01/17,0,0,12,1.25,PR14,,PR03,,,
P0664,S0010,02/01/17,2,2.31,20,1.25,PR14,,PR03,,,
P0664,S0011,02/01/17,0,0,21,1.25,PR14,,PR03,,,
P0664,S0012,02/01/17,6,6.94,25,1.25,PR14,,PR03,,,
P0664,S0013,02/01/17,0,0,14,1.25,PR14,,PR03,,,
P0664,S0014,02/01/17,1,1.16,14,1.25,PR14,,PR03,,,
P0664,S0015,02/01/17,0,0,30,1.25,PR14,,PR03,,,
P0664,S0016,02/01/17,2,2.31,8,1.25,PR14,,PR03,,,
P0664,S0018,02/01/17,2,2.31,27,1.25,PR14,,PR03,,,
P0664,S0019,02/01/17,1,1.16,16,1.25,PR14,,PR03,,,
P0664,S0020,02/01/17,5,5.79,18,1.25,PR14,,PR03,,,
P0664,S0021,02/01/17,1,1.16,12,1.25,PR14,,PR03,,,
P0664,S0022,02/01/17,2,2.31,13,1.25,PR14,,PR03,,,
P0664,S0023,02/01/17,3,3.47,16,1.25,PR14,,PR03,,,
P0664,S0024,02/01/17,0,0,36,1.25,PR14,,PR03,,,
P0664,S0025,02/01/17,0,0,14,1.25,PR14,,PR03,,,
P0664,S0026,02/01/17,2,2.31,30,1.25,PR14,,PR03,,,
P0664,S0027,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0664,S0030,02/01/17,4,4.63,6,1.25,PR14,,PR03,,,
P0664,S0031,02/01/17,4,4.63,56,1.25,PR14,,PR03,,,
P0664,S0032,02/01/17,3,3.47,15,1.25,PR14,,PR03,,,
P0664,S0033,02/01/17,1,1.16,27,1.25,PR14,,PR03,,,
P0664,S0034,02/01/17,0,0,11,1.25,PR14,,PR03,,,
P0664,S0035,02/01/17,2,2.31,17,1.25,PR14,,PR03,,,
P0664,S0038,02/01/17,0,0,93,1.25,PR14,,PR03,,,
P0664,S0039,02/01/17,0,0,17,1.25,PR14,,PR03,,,
P0664,S0040,02/01/17,1,1.16,63,1.25,PR14,,PR03,,,
P0664,S0041,02/01/17,0,0,40,1.25,PR14,,PR03,,,
P0664,S0043,02/01/17,1,1.16,39,1.25,PR14,,PR03,,,
P0664,S0044,02/01/17,1,1.16,24,1.25,PR14,,PR03,,,
P0664,S0045,02/01/17,2,2.31,22,1.25,PR14,,PR03,,,
P0664,S0048,02/01/17,1,1.16,0,,PR14,,PR03,,,
P0664,S0049,02/01/17,0,0,29,1.25,PR14,,PR03,,,
P0664,S0050,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0664,S0051,02/01/17,2,2.31,38,1.25,PR14,,PR03,,,
P0664,S0052,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0664,S0053,02/01/17,1,1.16,28,1.25,PR14,,PR03,,,
P0664,S0054,02/01/17,0,0,13,1.25,PR14,,PR03,,,
P0664,S0055,02/01/17,4,4.63,3,1.25,PR14,,PR03,,,
P0664,S0056,02/01/17,2,2.31,9,1.25,PR14,,PR03,,,
P0664,S0058,02/01/17,2,2.31,13,1.25,PR14,,PR03,,,
P0664,S0060,02/01/17,0,0,28,1.25,PR14,,PR03,,,
P0664,S0062,02/01/17,3,3.47,58,1.25,PR14,,PR03,,,
P0664,S0063,02/01/17,1,1.16,38,1.25,PR14,,PR03,,,
P0664,S0065,02/01/17,4,4.63,14,1.25,PR14,,PR03,,,
P0664,S0066,02/01/17,1,1.16,7,1.25,PR14,,PR03,,,
P0664,S0067,02/01/17,0,0,6,1.25,PR14,,PR03,,,
P0664,S0068,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0664,S0070,02/01/17,0,0,37,1.25,PR14,,PR03,,,
P0664,S0072,02/01/17,3,3.47,0,,PR14,,PR03,,,
P0664,S0073,02/01/17,0,0,8,1.25,PR14,,PR03,,,
P0664,S0074,02/01/17,0,0,22,1.25,PR14,,PR03,,,
P0664,S0077,02/01/17,5,5.79,15,1.25,PR14,,PR03,,,
P0664,S0078,02/01/17,0,0,19,1.25,PR14,,PR03,,,
P0664,S0080,02/01/17,4,4.63,31,1.25,PR14,,PR03,,,
P0664,S0082,02/01/17,0,0,40,1.25,PR14,,PR03,,,
P0664,S0083,02/01/17,1,1.16,9,1.25,PR14,,PR03,,,
P0664,S0084,02/01/17,3,3.47,17,1.25,PR14,,PR03,,,
P0664,S0085,02/01/17,5,5.79,216,1.25,PR14,,PR03,,,
P0664,S0086,02/01/17,0,0,13,1.25,PR14,,PR03,,,
P0664,S0087,02/01/17,3,3.47,14,1.25,PR14,,PR03,,,
P0664,S0088,02/01/17,1,1.16,11,1.25,PR14,,PR03,,,
P0664,S0089,02/01/17,0,0,43,1.25,PR14,,PR03,,,
P0664,S0090,02/01/17,0,0,22,1.25,PR14,,PR03,,,
P0664,S0091,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0664,S0093,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0664,S0094,02/01/17,5,5.79,20,1.25,PR14,,PR03,,,
P0664,S0095,02/01/17,7,8.1,28,1.25,PR14,,PR03,,,
P0664,S0096,02/01/17,0,0,10,1.25,PR14,,PR03,,,
P0664,S0097,02/01/17,1,1.16,20,1.25,PR14,,PR03,,,
P0664,S0099,02/01/17,2,2.31,18,1.25,PR14,,PR03,,,
P0664,S0102,02/01/17,2,2.31,19,1.25,PR14,,PR03,,,
P0664,S0103,02/01/17,0,0,21,1.25,PR14,,PR03,,,
P0664,S0104,02/01/17,0,0,63,1.25,PR14,,PR03,,,
P0664,S0105,02/01/17,3,3.47,17,1.25,PR14,,PR03,,,
P0664,S0106,02/01/17,0,0,18,1.25,PR14,,PR03,,,
P0664,S0107,02/01/17,0,0,14,1.25,PR14,,PR03,,,
P0664,S0108,02/01/17,0,0,11,1.25,PR14,,PR03,,,
P0664,S0110,02/01/17,0,0,41,1.25,PR14,,PR03,,,
P0664,S0113,02/01/17,2,2.31,25,1.25,PR14,,PR03,,,
P0664,S0115,02/01/17,0,0,44,1.25,PR14,,PR03,,,
P0664,S0116,02/01/17,0,0,24,1.25,PR14,,PR03,,,
P0664,S0117,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0664,S0119,02/01/17,0,0,18,1.25,PR14,,PR03,,,
P0664,S0120,02/01/17,0,0,11,1.25,PR14,,PR03,,,
P0664,S0122,02/01/17,1,1.16,24,1.25,PR14,,PR03,,,
P0664,S0123,02/01/17,1,1.16,10,1.25,PR14,,PR03,,,
P0664,S0124,02/01/17,1,1.16,23,1.25,PR14,,PR03,,,
P0664,S0125,02/01/17,0,0,23,1.25,PR14,,PR03,,,
P0664,S0126,02/01/17,3,3.47,52,1.25,PR14,,PR03,,,
P0664,S0127,02/01/17,0,0,25,1.25,PR14,,PR03,,,
P0664,S0130,02/01/17,0,0,16,1.25,PR14,,PR03,,,
P0664,S0131,02/01/17,0,0,7,1.25,PR14,,PR03,,,
P0664,S0132,02/01/17,1,1.16,15,1.25,PR14,,PR03,,,
P0664,S0135,02/01/17,0,0,11,1.25,PR14,,PR03,,,
P0664,S0137,02/01/17,0,0,11,1.25,PR14,,PR03,,,
P0664,S0138,02/01/17,3,3.47,19,1.25,PR14,,PR03,,,
P0664,S0139,02/01/17,0,0,7,1.25,PR14,,PR03,,,
P0664,S0140,02/01/17,1,1.16,25,1.25,PR14,,PR03,,,
P0664,S0141,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0664,S0142,02/01/17,0,0,5,1.25,PR14,,PR03,,,
P0664,S0143,02/01/17,0,0,7,1.25,PR14,,PR03,,,
P0664,S0144,02/01/17,0,0,9,1.25,PR14,,PR03,,,
P0665,S0001,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0002,02/01/17,0,0,11,10.75,PR14,,PR03,,,
P0665,S0003,02/01/17,0,0,3,10.75,PR14,,PR03,,,
P0665,S0004,02/01/17,0,0,1,10.75,PR14,,PR03,,,
P0665,S0008,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0009,02/01/17,0,0,4,10.75,PR14,,PR03,,,
P0665,S0010,02/01/17,0,0,1,10.75,PR14,,PR03,,,
P0665,S0011,02/01/17,0,0,2,10.75,PR14,,PR03,,,
P0665,S0012,02/01/17,0,0,30,10.75,PR14,,PR03,,,
P0665,S0013,02/01/17,0,0,7,10.75,PR14,,PR03,,,
P0665,S0014,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0015,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0016,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0018,02/01/17,0,0,7,10.75,PR14,,PR03,,,
P0665,S0020,02/01/17,0,0,9,10.75,PR14,,PR03,,,
P0665,S0021,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0022,02/01/17,0,0,4,10.75,PR14,,PR03,,,
P0665,S0023,02/01/17,0,0,2,10.75,PR14,,PR03,,,
P0665,S0024,02/01/17,0,0,7,10.75,PR14,,PR03,,,
P0665,S0025,02/01/17,1,9.95,4,10.75,PR14,,PR03,,,
P0665,S0026,02/01/17,0,0,3,10.75,PR14,,PR03,,,
P0665,S0027,02/01/17,0,0,7,10.75,PR14,,PR03,,,
P0665,S0030,02/01/17,0,0,3,10.75,PR14,,PR03,,,
P0665,S0031,02/01/17,0,0,8,10.75,PR14,,PR03,,,
P0665,S0032,02/01/17,0,0,3,10.75,PR14,,PR03,,,
P0665,S0033,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0034,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0035,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0038,02/01/17,0,0,8,10.75,PR14,,PR03,,,
P0665,S0039,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0040,02/01/17,0,0,9,10.75,PR14,,PR03,,,
P0665,S0043,02/01/17,0,0,3,10.75,PR14,,PR03,,,
P0665,S0045,02/01/17,0,0,4,10.75,PR14,,PR03,,,
P0665,S0049,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0050,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0051,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0052,02/01/17,0,0,4,10.75,PR14,,PR03,,,
P0665,S0053,02/01/17,0,0,2,10.75,PR14,,PR03,,,
P0665,S0054,02/01/17,0,0,3,10.75,PR14,,PR03,,,
P0665,S0055,02/01/17,0,0,2,10.75,PR14,,PR03,,,
P0665,S0056,02/01/17,0,0,4,10.75,PR14,,PR03,,,
P0665,S0058,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0060,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0062,02/01/17,1,9.95,6,10.75,PR14,,PR03,,,
P0665,S0063,02/01/17,0,0,9,10.75,PR14,,PR03,,,
P0665,S0065,02/01/17,0,0,7,10.75,PR14,,PR03,,,
P0665,S0066,02/01/17,0,0,4,10.75,PR14,,PR03,,,
P0665,S0067,02/01/17,1,9.95,15,10.75,PR14,,PR03,,,
P0665,S0068,02/01/17,0,0,4,10.75,PR14,,PR03,,,
P0665,S0070,02/01/17,0,0,1,10.75,PR14,,PR03,,,
P0665,S0073,02/01/17,0,0,1,10.75,PR14,,PR03,,,
P0665,S0074,02/01/17,0,0,2,10.75,PR14,,PR03,,,
P0665,S0077,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0078,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0080,02/01/17,0,0,9,10.75,PR14,,PR03,,,
P0665,S0082,02/01/17,1,9.95,4,10.75,PR14,,PR03,,,
P0665,S0083,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0084,02/01/17,0,0,2,10.75,PR14,,PR03,,,
P0665,S0085,02/01/17,0,0,10,10.75,PR14,,PR03,,,
P0665,S0086,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0087,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0088,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0090,02/01/17,0,0,8,10.75,PR14,,PR03,,,
P0665,S0091,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0093,02/01/17,0,0,6,10.75,PR14,,PR03,,,
P0665,S0094,02/01/17,0,0,5,10.75,PR14,,PR03,,,
P0665,S0095,02/01/17,1,9.95,9,10.75,PR14,,PR03,,,
P0665,S0096,02/01/17,0,0,2,10.75,PR14,,PR03,,,
P0665,S0097,02/01/17,0,0,7,10.75,PR14,,PR03,,,
P0665,S0099,02/01/17,0,0,3,10.75,PR14,,PR03,,,
